text,label
"['contents', 'clearly', 'reveal', 'accused', 'along', 'accused', 'deceased', 'demand', 'dowry']",PREMISE
"['dowry', 'death', 'demand', 'amount']",PREMISE
"['death', 'deceased', 'doubtful']",PREMISE
"['assault', 'body']",PREMISE
"['detailed', 'investigation', 'necessary']",CONCLUSION
"['involvement', 'accused', 'question']",PREMISE
"['investigation', 'progress']",PREMISE
"['apprehension', 'prosecution', 'well', 'act', 'accused']",PREMISE
"['serious', 'nature']",PREMISE
"['considering', 'considering']",PREMISE
"['nature', 'gravity', 'act', 'accused', 'made', 'prima', 'case', 'release', 'bail']",PREMISE
"['desirable', 'enlarge', 'bail']",CONCLUSION
"['proceed', 'pass', 'following', 'order']",CONCLUSION
"['counsel', 'applicant', 'accused', 'bail']",PREMISE
"['commission', 'agent']",PREMISE
"['towards', 'commission', 'received', 'cheque', 'however', 'loan', 'application', 'complainant', 'came']",PREMISE
"['accused', 'ready', 'repay', 'said', 'amount', 'complainant', 'time']",PREMISE
"['ready', 'return', 'complainant', 'operate', 'investigation']",PREMISE
"['custodial', 'interrogation', 'applicant']",PREMISE
"['applicant', 'complainant', 'saying', 'talking', 'whether', 'require', 'loan']",PREMISE
"['need', 'money']",PREMISE
"['thereafter', 'applicant', 'sent', 'another', 'person', 'house', 'complainant', 'necessary']",PREMISE
"['time', 'said', 'person', 'received', 'cheque']",PREMISE
"['said', 'amount', 'account', 'present', 'applicant']",PREMISE
"['similar', 'three', 'registered', 'different']",PREMISE
"['considered', 'applicant', 'learned', 'dismissal', 'application']",PREMISE
"['accused', 'bail', 'order']",PREMISE
"['role', 'different', 'role', 'applicant']",PREMISE
"['ringed', 'complainant', 'posing', 'official']",PREMISE
"['thereafter', 'sent', 'collect', 'along', 'cheque']",PREMISE
"['accordingly', 'complainant', 'cheque']",PREMISE
"['account', 'present', 'applicant']",PREMISE
"['applicant', 'received', 'amount']",PREMISE
"['accused', 'stated', 'working']",PREMISE
"['another', 'similar', 'nature', 'registered', 'applicant']",PREMISE
"['main', 'accused', 'crime']",PREMISE
"['without', 'custody']",PREMISE
"['ground', 'parity', 'applicant', 'bail', 'hence', 'application', 'liable']",CONCLUSION
['order'],CONCLUSION
"['according', 'applicant', 'falsely', 'matter']",PREMISE
"['case', 'love', 'affair']",PREMISE
"['victim', 'married', 'wedlock', 'baby', 'boy', 'old']",PREMISE
"['family', 'applicant', 'depending']",PREMISE
['permanently'],PREMISE
['criminal'],PREMISE
"['ready', 'abide']",PREMISE
"['release', 'bail']",CONCLUSION
"['application', 'ground', 'investigation', 'progress']",PREMISE
"['pressurize', 'victim']",PREMISE
"['possibility', 'prosecution', 'evidence']",PREMISE
"['reject', 'application']",CONCLUSION
"['applicant', 'serious']",PREMISE
['sufficiently'],PREMISE
"['statement', 'victim', 'role', 'applicant']",PREMISE
"['revealed', 'due', 'love', 'affair', 'victim', 'applicant', 'went', 'away']",PREMISE
"['garland', 'marriage', 'room']",PREMISE
['boy'],PREMISE
"['becoming', 'major', 'marriage']",PREMISE
"['act', 'sexual', 'intercourse', 'applicant', 'victim']",PREMISE
"['old', 'applicant', 'old']",PREMISE
"['age', 'sufficient', 'maturity', 'act']",PREMISE
"['context', 'necessary', 'rely', 'authority']",PREMISE
"['statement', 'prosecutrix', 'love', 'relationship', 'went', 'temple', 'marriage', 'together', 'house', 'relative']",PREMISE
"['moreover', 'factor', 'e', 'age', 'prosecutrix', 'whether', 'act', 'violent', 'whether', 'whether', 'offender', 'capable', 'act', 'whether', 'likelihood', 'intimidation', 'boy', 'whether', 'chance', 'material', 'age', 'applicant', 'employment', 'plan', 'stabilize', 'secure', 'future', 'taken', 'consideration', 'bail', 'application', 'boy', 'minor', 'girl', 'love']",PREMISE
"['laid', 'ruling', 'noted']",PREMISE
"['never', 'since', 'beginning']",PREMISE
"['prima', 'revealed', 'left', 'house', 'went', 'applicant', 'due', 'love', 'affair']",PREMISE
"['boy', 'child', 'together', 'marriage', 'majority']",PREMISE
[],PREMISE
"['moreover', 'investigation', 'practically']",PREMISE
"['personal', 'custody', 'applicant']",PREMISE
['criminal'],PREMISE
"['family', 'depending']",PREMISE
"['purpose', 'would', 'serve', 'keeping', 'applicant', 'behind', 'bar', 'unknown', 'period']",CONCLUSION
"['application', 'following', 'order']",CONCLUSION
"['present', 'married', 'sister', 'namely', 'year']",PREMISE
"['marriage', 'ill', 'demand', 'money', 'purchase']",PREMISE
"['used', 'ill', 'treat', 'could', 'conceive']",PREMISE
"['another', 'marriage', 'one', 'daughter', 'one', 'son']",PREMISE
"['sister', 'victim', 'stress', 'ultimately', 'suicide', 'hanging']",CONCLUSION
"['lodged', 'report']",CONCLUSION
"['never', 'ill', 'victim']",PREMISE
"['fact', 'marriage', 'taken', 'place', 'year']",PREMISE
"['show', 'service', 'record', 'well', 'financial', 'condition', 'victim']",PREMISE
"['preferred', 'maintenance', 'amicably', 'settled']",PREMISE
"['transferred', 'portion', 'land', 'name']",PREMISE
"['absolutely', 'commit', 'suicide']",CONCLUSION
"['reputed', 'person', 'going', 'flee', 'away', 'course', 'justice']",PREMISE
"['grant', 'interim', 'protection']",CONCLUSION
[],PREMISE
[],PREMISE
"['ill', 'treatment', 'victim', 'thereby', 'commit', 'suicide']",PREMISE
"['marriage', 'taken', 'place', 'year']",PREMISE
"['meanwhile', 'maintenance', 'issue', 'also', 'resolved', 'amicably']",PREMISE
"['scenario', 'would', 'question', 'final', 'adjudication', 'whether', 'victim', 'commit', 'suicide']",PREMISE
"['immediate', 'recovery', 'shown']",PREMISE
"['immediate', 'custody', 'necessary']",CONCLUSION
"['prefer', 'pass', 'following', 'order']",CONCLUSION
"['prosecution', 'case', 'last', 'year', 'one', 'criminal']",PREMISE
"['accused', 'e', 'deceased', 'birthday', 'deceased']",CONCLUSION
"['said', 'deceased', 'criminal', 'demonstrate', 'power', 'slum']",PREMISE
"['accused', 'show', 'power', 'crime', 'city', 'night', 'p', 'accused', 'unknown', 'accused', 'came', 'arms', 'walking']",PREMISE
"['collector', 'already', 'prohibitory', 'collect', 'one', 'place', 'arms']",PREMISE
"['however', 'accused', 'said', 'order', 'carrying', 'wooden', 'stick', 'riot']",PREMISE
"['thereafter', 'police', 'trying', 'control', 'accused', 'police', 'threw', 'police', 'also', 'accused', 'injured', 'police', 'simple', 'grievous', 'hurt']",PREMISE
"['accused', 'damage', 'public', 'private', 'property', 'injury']",PREMISE
"['application', 'applicant', 'accused', 'falsely', 'crime']",PREMISE
"['specific', 'role', 'stated']",PREMISE
"['recovery', 'discovery', 'applicant']",PREMISE
"['bail', 'therefore', 'ground', 'party', 'bail']",PREMISE
"['resident', 'therefore', 'motive', 'intention', 'commit']",PREMISE
"['support', 'deceased']",PREMISE
"['crime', 'practically', 'formality', 'filing']",PREMISE
"['earning', 'member', 'family']",PREMISE
"['ready', 'abide', 'court']",PREMISE
"['thus', 'applicant', 'grant', 'bail']",CONCLUSION
"['response', 'show', 'cause', 'notice', 'prosecution', 'adverse', 'reiterated', 'case']",PREMISE
"['accused', 'yet']",PREMISE
"['serious', 'investigation', 'progress']",PREMISE
"['accused', 'pressurize']",PREMISE
"['prosecution', 'rejection', 'application']",CONCLUSION
"['learned', 'counsel', 'applicant']",PREMISE
"['case', 'diary', 'case', 'provided', 'prosecution']",PREMISE
"['grounds', 'believing', 'accusation', 'well', 'accused']",PREMISE
"['per', 'story', 'prosecution', 'one', 'year', 'one', 'date', 'birth', 'celebrated', 'e', 'accused', 'order', 'create', 'terror']",PREMISE
"['accused', 'prohibitory', 'order', 'riot']",PREMISE
"['accused', 'threw', 'police', 'police', 'duty', 'also', 'injured', 'police', 'wooden', 'stick', 'pelting']",PREMISE
"['accused', 'damage', 'public', 'private', 'property']",PREMISE
"['investigation', 'used', 'crime', 'spot', 'incident']",PREMISE
"['police', 'two', 'hospital']",PREMISE
"['perusal', 'injury', 'certificate', 'converting', 'grievous', 'one']",PREMISE
"['substantive', 'investigation', 'already']",PREMISE
"['specific', 'role', 'stated', 'complainant', 'accused']",PREMISE
"['case', 'prosecution', 'many', 'criminal', 'pending', 'accused']",PREMISE
"['opinion', 'pertaining', 'present', 'applicant', 'accused', 'substantive', 'investigation', 'already']",PREMISE
"['considering', 'nature', 'applicant', 'bail', 'imposing', 'certain']",CONCLUSION
"['proceed', 'pass', 'following', 'order']",CONCLUSION
"['case', 'prosecution', 'accused', 'police', 'possessing']",PREMISE
"['along', 'mobile', 'hand', 'set', 'cash', 'amount']",PREMISE
"['complaint', 'registered']",PREMISE
"['applicant', 'argument', 'stated', 'total', 'quantity', 'divided', 'two', 'accused', 'quantity', 'allegedly', 'possessed', 'accused', 'small', 'quantity', 'less', 'commercial', 'quantity']",PREMISE
"['bar', 'section']",PREMISE
"['context', 'reliance', 'unreported', 'judgment']",PREMISE
"['almost', 'report']",PREMISE
"['detention', 'applicant', 'necessary']",PREMISE
"['may', 'bail']",CONCLUSION
"['strongly', 'opposed', 'application']",PREMISE
"['contention', 'investigation', 'yet']",PREMISE
['serious'],PREMISE
[],PREMISE
"['stock', 'found', 'intention', 'sell']",PREMISE
"['applicant', 'bail', 'flee', 'away', 'justice', 'possibility', 'prosecution', 'evidence']",PREMISE
"['application', 'may']",CONCLUSION
"['stated', 'unreported', 'judgment', 'quantity', 'involved', 'case']",PREMISE
"['less', 'commercial', 'quantity', 'therefore', 'bar', 'section']",PREMISE
"['applicant', 'bail']",PREMISE
"['ratio', 'laid', 'case', 'squarely', 'applicable', 'present', 'case', 'quantity', 'involved', 'less', 'commercial', 'quantity', 'therefore', 'bar', 'section']",PREMISE
"['custodial', 'interrogation', 'applicant', 'already']",PREMISE
"['detention', 'applicant', 'necessary']",PREMISE
"['pass', 'following', 'order']",CONCLUSION
"['case', 'original', 'complainant', 'lodged', 'report', 'accused', 'made', 'demand', 'bribe', 'amount', 'crore', 'getting', 'decision', 'present', 'applicant', 'accused']",PREMISE
"['director', 'respect', 'appeal', 'applicant', 'accused', 'agreed', 'accept', 'bribe', 'amount', 'thereby', 'following', 'due', 'procedure', 'caught', 'accused', 'bribe', 'amount']",PREMISE
"['moreover', 'per', 'prosecution', 'case', 'present', 'applicant', 'accused', 'accused', 'conspiracy', 'accused', 'bribe', 'amount']",PREMISE
"['learned', 'counsel', 'applicant', 'accused', 'applicant', 'accused', 'falsely', 'crime']",PREMISE
"['applicant', 'accused', 'never', 'met', 'never', 'amount', 'bribe']",PREMISE
"['present', 'applicant', 'accused', 'present', 'scene', 'accused']",PREMISE
"['officer', 'already', 'statement', 'present', 'applicant', 'accused', 'therefore', 'custodial', 'interrogation', 'necessary']",PREMISE
"['applicant', 'accused', 'official', 'case', 'question', 'appropriate', 'order', 'merit', 'therefore', 'investigation', 'carried', 'without', 'previous', 'approval', 'u']",PREMISE
"['telephonic', 'much', 'incident', 'considered', 'legal', 'evidence', 'implicate', 'applicant', 'accused']",PREMISE
"['officer', 'intention', 'added', 'name', 'present', 'applicant', 'accused', 'crime', 'without', 'sufficient', 'evidence']",PREMISE
"['applicant', 'accused', 'suffering', 'heart', 'disease', 'admitted', 'hospital', 'thereafter']",PREMISE
"['custodial', 'interrogation', 'present', 'applicant', 'accused', 'necessary', 'therefore', 'anticipatory', 'bail']",PREMISE
"['support', 'submission', 'learned', 'advocate', 'applicant', 'accused', 'another', 'another']",PREMISE
"['hand', 'learned', 'accused', 'present', 'applicant', 'accused', 'conspiracy', 'thereafter', 'accused', 'caught', 'raid', 'handed', 'bribe', 'amount']",PREMISE
"['period', 'mobile', 'message', 'took', 'place', 'accused', 'present', 'applicant', 'accused', 'talking', 'period']",PREMISE
"['implicitly', 'accused', 'close', 'relation', 'present', 'applicant', 'accused']",PREMISE
"['applicant', 'accused', 'statement', 'stated', 'accused', 'however', 'report', 'statement', 'applicant', 'accused', 'close', 'accused']",PREMISE
"['clerk', 'statement', 'officer', 'specifically', 'stated', 'applicant', 'accused', 'go', 'office', 'accused', 'discuss', 'respect', 'matter', 'pending']",PREMISE
['director'],PREMISE
"['investigation', 'also', 'disclosed', 'present', 'applicant', 'accused']",PREMISE
"['hand', 'copy', 'pending', 'case', 'accused', 'taking', 'entry']",PREMISE
"['section', 'applicable', 'matter', 'case', 'arrest', 'spot', 'charge', 'accept', 'undue', 'advantage']",PREMISE
"['section', 'applicable', 'case', 'decision', 'taken', 'public', 'servant', 'discharge', 'official', 'function', 'demand', 'bribe', 'amount', 'come', 'purview', 'discharge', 'official', 'function']",PREMISE
"['custodial', 'interrogation', 'applicant', 'accused', 'necessary', 'make', 'enquiry', 'present', 'applicant', 'accused', 'copy', 'appeal', 'received', 'accused', 'much', 'involved', 'commission']",PREMISE
"['police', 'prima', 'basis', 'complaint', 'lodged', 'due', 'verification', 'raid', 'carried', 'caught', 'accused', 'bribe', 'amount']",PREMISE
"['moreover', 'police', 'period', 'mobile', 'phone', 'call', 'took', 'place', 'mobile', 'phone', 'accused', 'present', 'applicant', 'accused', 'talk', 'took', 'place', 'period']",PREMISE
"['moreover', 'statement', 'working', 'office', 'appeal', 'accused', 'either', 'party', 'even', 'though', 'present', 'matter']",PREMISE
"['moreover', 'statement', 'stated', 'applicant', 'accused', 'make', 'discussion', 'accused', 'respect', 'matter', 'accordingly', 'p', 'one', 'person', 'took', 'office', 'accused', 'made', 'discussion', 'said', 'matter']",PREMISE
"['thus', 'statement', 'prima', 'accused', 'advocate', 'either', 'party', 'matter', 'contact', 'present', 'applicant', 'accused']",PREMISE
"['moreover', 'taking', 'entry', 'register', 'copy', 'pending', 'work', 'handed', 'accused', 'per', 'direction', 'present', 'applicant', 'accused']",PREMISE
"['considering', 'collected', 'officer', 'prima', 'though', 'accused', 'either', 'party', 'appeal', 'contact', 'present', 'applicant', 'accused']",CONCLUSION
"['moreover', 'per', 'prosecution', 'case', 'accused', 'accepted', 'bribe', 'amount', 'complainant', 'agent', 'present', 'applicant', 'accused', 'act', 'part', 'applicant', 'accused', 'come', 'within', 'discharging', 'official', 'function', 'therefore', 'section']",PREMISE
"['moreover', 'present', 'case', 'prima', 'applicant', 'accused', 'also', 'case', 'accused', 'spot', 'bribe', 'amount']",PREMISE
"['mandate', 'previous', 'sanction', 'per', 'section', 'applicable', 'case']",CONCLUSION
"['moreover', 'investigation', 'crucial', 'stage']",PREMISE
"['also', 'taking', 'consideration', 'huge', 'amount', 'bribe', 'gravity', 'interrogation', 'present', 'applicant', 'much', 'department', 'involved', 'commission', 'necessary']",PREMISE
"['moreover', 'case', 'hand', 'learned', 'advocate', 'applicant', 'accused', 'somewhat', 'different']",PREMISE
"['applicable', 'case', 'hand']",CONCLUSION
"['taking', 'consideration', 'view', 'applicant', 'accused', 'release', 'anticipatory', 'bail']",CONCLUSION
"['pass', 'following', 'order']",CONCLUSION
"['prosecution', 'case', 'short', 'complainant', 'lodged', 'report', 'police', 'station', 'inter', 'contending', 'accused', 'sister', 'physically', 'mentally', 'starvation', 'provided', 'food', 'time', 'kept', 'illicit', 'one', 'unknown', 'lady', 'thereby', 'commit', 'suicide']",PREMISE
"['suicide', 'hanging']",PREMISE
"['report', 'lodged', 'punishable', 'came', 'registered', 'accused', 'crime']",PREMISE
"['contention', 'applicant', 'accused', 'punishable', 'imprisonment', 'life', 'death']",PREMISE
"['applicant', 'crime', 'falsely', 'ulterior', 'motive']",PREMISE
"['marriage', 'applicant', 'deceased', 'took', 'place']",PREMISE
"['presumption', 'section', 'applicable', 'present', 'case', 'marriage', 'took', 'place']",PREMISE
"['said', 'wedlock', 'deceased', 'got', 'one', 'son', 'one', 'daughter']",PREMISE
"['son', 'applicant', 'accident', 'daughter', 'suicide', 'year']",PREMISE
"['since', 'deceased', 'depression', 'lost', 'mental', 'balance']",PREMISE
"['applicant', 'house', 'ground', 'floor', 'given', 'rent', 'rent', 'collected', 'deceased']",PREMISE
"['instigation', 'abetment', 'intentional', 'aid', 'part', 'present', 'applicant', 'drive', 'deceased', 'commit', 'suicide']",PREMISE
"['incident', 'took', 'place', 'complaint', 'lodged']",PREMISE
"['delay', 'lodging', 'prosecution']",PREMISE
"['applicant', 'permanent', 'resident']",PREMISE
"['investigation', 'crime', 'practically', 'custodial', 'interrogation', 'applicant']",PREMISE
"['applicant', 'ready', 'police', 'machinery', 'investigation']",PREMISE
"['applicant', 'tamper', 'prosecution', 'evidence']",PREMISE
"['ready', 'abide', 'may']",PREMISE
"['lastly', 'release', 'bail']",CONCLUSION
"['learned', 'opposed', 'application', 'filing', 'say', 'ground', 'serious', 'nature', 'bail', 'pressurize', 'prosecution']",PREMISE
"['lastly', 'reject', 'application']",PREMISE
['learned'],PREMISE
"['learned', 'accused']",PREMISE
['record'],PREMISE
"['view', 'following', 'arise', 'determination', 'thereon', 'stated']",PREMISE
"['whether', 'accused', 'bail']",PREMISE
['yes'],CONCLUSION
['order'],PREMISE
"['per', 'final', 'order']",CONCLUSION
"['perusal', 'contents', 'clearly', 'marriage', 'applicant', 'deceased', 'prior']",PREMISE
"['prosecution', 'nowhere', 'detention', 'accused', 'necessary', 'investigation']",PREMISE
['investigation'],PREMISE
"['apprehension', 'prosecution', 'bail', 'pressurize', 'prosecution', 'complainant']",PREMISE
"['apprehension', 'prosecution', 'taken', 'care', 'imposing', 'certain', 'stringent']",PREMISE
"['considering', 'nature', 'find', 'fit', 'case', 'exhaust', 'judicial', 'discretion', 'bail']",CONCLUSION
"['desirable', 'release', 'accused', 'bail', 'imposing', 'stringent']",CONCLUSION
"['proceed', 'pass', 'following', 'order']",CONCLUSION
"['learned', 'u', 'house', 'mischief', 'fire', 'explosive', 'substance']",PREMISE
['name'],PREMISE
"['enmity', 'double', 'edged', 'weapon', 'handicapped', 'right', 'hand']",PREMISE
"['came', 'respectively', 'whereas']",PREMISE
"['reason', 'behind', 'arrest']",PREMISE
"['since', 'last', 'two', 'jail']",PREMISE
['investigation'],PREMISE
['learned'],PREMISE
"['accused', 'record']",PREMISE
"['accused', 'facing', 'facing', 'whereas', 'facing', 'registered', 'different']",PREMISE
"['used', 'commission', 'crime']",PREMISE
['still'],PREMISE
"['crime', 'create', 'terror', 'vicinity']",PREMISE
"['enmity', 'one']",PREMISE
"['proposal', 'accused', 'sent']",PREMISE
"['bail', 'tamper', 'prosecution']",PREMISE
"['since', 'arrest', 'applicant', 'jail']",PREMISE
"['investigation', 'might', 'charge', 'sheet', 'yet']",PREMISE
"['view', 'custody', 'applicant']",PREMISE
"['proposal', 'sent', 'accused', 'present', 'prior', 'sanction', 'may', 'apply', 'cancellation', 'bail', 'may', 'ask', 'custody', 'investigation', 'per']",PREMISE
"['bail', 'mere', 'sending', 'proposal', 'ground', 'reject', 'bail', 'application']",CONCLUSION
['order'],CONCLUSION
"['case', 'p', 'p', 'applicant', 'along', 'accused', 'accosted', 'complainant', 'iron', 'rod', 'belt', 'took', 'away', 'one', 'mobile', 'phone', 'also', 'extortion', 'money', 'thereby', 'punishable', 'r', 'w']",PREMISE
['learned'],PREMISE
"['applicant', 'name', 'figure']",PREMISE
[],PREMISE
['nothing'],PREMISE
"['cash', 'pocket']",PREMISE
"['role', 'play']",PREMISE
"['parade', 'applicant', 'accused']",PREMISE
['material'],PREMISE
"['sufficient', 'period', 'behind', 'bar']",PREMISE
"['identification', 'parade', 'change']",PREMISE
['learned'],PREMISE
"['applicant', 'complainant', 'friend', 'accused']",PREMISE
"['admitted', 'hospital']",PREMISE
[],PREMISE
[],PREMISE
"['per', 'story', 'prosecution', 'deceased', 'two', 'wheeler', 'taken', 'round', 'whole', 'village', 'probable']",PREMISE
['nothing'],PREMISE
"['investigation', 'charge', 'sheet']",PREMISE
['young'],PREMISE
"['name', 'accused', 'figured']",PREMISE
"['specifically', 'stated']",PREMISE
['change'],PREMISE
"['sheet', 'yet']",PREMISE
"['serious', 'one']",PREMISE
"['death', 'life', 'whereas', 'life', 'imprisonment']",PREMISE
"['bail', 'application', 'accused', 'came']",PREMISE
"['case', 'found', 'show', 'identification', 'parade', 'applicant', 'victim']",PREMISE
"['stage', 'difficult', 'hold', 'change', 'entertain', 'second', 'bail', 'application']",PREMISE
"['contrary', 'say', 'police', 'specifically', 'identification', 'parade', 'yet']",PREMISE
"['face', 'record', 'rather', 'statement', 'victim', 'specifically', 'seen', 'overt', 'act', 'applicant']",PREMISE
"['caught', 'hold', 'caller', 'forcibly', 'took', 'motorcycle', 'taken', 'terrace', 'building']",PREMISE
"['also', 'iron', 'rod', 'belt']",PREMISE
"['prime', 'accused', 'present', 'case', 'per', 'statement', 'victim']",PREMISE
[],PREMISE
[],PREMISE
"['serious', 'one']",PREMISE
"['punishment', 'provided', 'punishable']",PREMISE
"['view', 'bail']",CONCLUSION
"['proceed', 'pass', 'following', 'order']",CONCLUSION
"['case', 'prosecution', 'p', 'carrying', 'four', 'rickshaw', 'driven', 'time', 'one', 'passenger', 'repeatedly', 'spitting', 'nuisance']",PREMISE
"['passenger', 'picked', 'quarrel']",PREMISE
"['thereafter', 'passenger', 'get', 'rickshaw']",PREMISE
"['later', 'another', 'trip', 'route', 'passenger', 'along', 'two', 'came', 'motorcycle']",PREMISE
"['also', 'came', 'beat', 'fist', 'kick']",PREMISE
"['iron', 'sickle', 'also', 'given', 'head']",PREMISE
"['put', 'front', 'rickshaw', 'proceeding', 'ahead']",PREMISE
['complaint'],CONCLUSION
"['accordingly', 'came', 'registered']",CONCLUSION
[],CONCLUSION
['initially'],CONCLUSION
"['applicant', 'argument', 'stated', 'delay', 'days', 'came', 'lodged']",PREMISE
"['lodged', 'unknown']",PREMISE
"['name', 'applicant']",PREMISE
"['ground', 'suspicion']",PREMISE
['nothing'],PREMISE
['practically'],PREMISE
"['detention', 'jail', 'necessary']",PREMISE
"['two', 'accused', 'crime', 'already', 'bail', 'hence', 'ground', 'parity', 'applicable']",PREMISE
"['may', 'bail']",CONCLUSION
"['strongly', 'opposed', 'application']",PREMISE
"['contention', 'serious']",PREMISE
['yet'],PREMISE
"['trifle', 'reason', 'applicant', 'taken', 'law', 'hand', 'forming', 'unlawful', 'assembly', 'poor']",PREMISE
"['said', 'assault', 'applicant', 'one', 'made', 'assault', 'sickle', 'head', 'right', 'hand', 'arm', 'left', 'leg', 'seriously', 'injured']",PREMISE
"['application', 'may']",CONCLUSION
"['applicant', 'detention']",PREMISE
"['already', 'two', 'two', 'clothes', 'accused', 'one']",PREMISE
"['nothing', 'discovered']",PREMISE
"['detention', 'necessary']",PREMISE
"['ground', 'parity', 'bail']",CONCLUSION
"['pass', 'following', 'order']",CONCLUSION
"['father', 'victim', 'boy', 'aged', 'lodged', 'report', 'firstly', 'married', 'victim', 'son', 'first', 'wife']",PREMISE
"['divorce', 'married', 'main', 'accused']",PREMISE
"['brother', 'applicant', 'father', 'main', 'accused']",PREMISE
"['since', 'marriage', 'main', 'accused', 'first', 'informant', 'victim', 'main', 'accused', 'together']",PREMISE
"['accused', 'mentally', 'physically', 'victim']",PREMISE
"['victim', 'told', 'main', 'accused', 'gave', 'intoxicating', 'medicine', 'something', 'private', 'part']",PREMISE
"['used', 'show', 'obscene', 'kill', 'incident', 'disclosed']",PREMISE
"['also', 'ways']",PREMISE
"['used', 'take', 'victim', 'parent', 'house', 'present', 'used', 'harass', 'victim']",PREMISE
"['providing', 'food', 'time']",PREMISE
"['compelling', 'work', 'shop', 'agricultural', 'land']",PREMISE
"['toilet', 'hear', 'mother', 'e', 'main', 'accused']",PREMISE
"['accused', 'also', 'punishable', 'section', 'first', 'informant']",PREMISE
"['according', 'falsely', 'case']",PREMISE
"['intention', 'pressurize', 'main', 'accused', 'withdraw', 'first', 'informant']",PREMISE
"['delay', 'lodging', 'report']",PREMISE
"['old', 'recently', 'present', 'medical', 'treatment']",PREMISE
"['underwent', 'coronary', 'artery', 'bypass', 'graft', 'surgery', 'advised', 'take', 'bed', 'rest']",PREMISE
"['reputed', 'family']",PREMISE
"['punishable', 'section', 'section', 'applicable']",PREMISE
['resident'],PREMISE
['criminal'],PREMISE
"['punishable', 'section', 'section', 'section', 'apprehension', 'mind', 'arrest']",PREMISE
"['grant', 'protection', 'section']",CONCLUSION
"['application', 'ground', 'investigation', 'progress']",PREMISE
"['accused', 'remain', 'present', 'spite', 'notice', 'section']",PREMISE
"['originally', 'resident', 'necessary', 'investigate', 'together']",PREMISE
"['pressurize', 'victim', 'possibility', 'prosecution', 'evidence', 'possibility', 'non', 'investigation', 'process']",PREMISE
"['reject', 'application']",CONCLUSION
"['statement', 'victim', 'role']",PREMISE
"['per', 'statement', 'victim', 'present', 'agricultural', 'work', 'used', 'beat']",PREMISE
"['e', 'uncle', 'telling', 'work', 'shop', 'beating', 'properly', 'done']",PREMISE
"['also', 'providing', 'meal']",PREMISE
"['regard', 'punishable', 'section', 'section', 'main', 'accused', 'e', 'step', 'mother']",PREMISE
"['documentary', 'evidence', 'revealed', 'received', 'notice', 'applicant', 'advised', 'take', 'rest', 'due', 'bypass', 'graft', 'surgery']",PREMISE
"['moreover', 'main', 'accused', 'case', 'section', 'application', 'first', 'informant']",PREMISE
"['case', 'also']",PREMISE
"['incident', 'took', 'place', 'report']",PREMISE
"['specific', 'date', 'incident', 'regard', 'present']",PREMISE
"['considering', 'medical', 'ground', 'applicant', 'custodial', 'interrogation']",PREMISE
"['permanently', 'resident', 'criminal']",PREMISE
"['punishable', 'section', 'section', 'section', 'apprehension', 'mind', 'reasonable']",PREMISE
"['statement', 'victim', 'already']",PREMISE
"['statement', 'victim', 'show', 'hear', 'main', 'accused']",PREMISE
"['various', 'pending', 'main', 'accused', 'first', 'informant']",PREMISE
"['necessity', 'custodial', 'interrogation', 'strict', 'regarding', 'attendance', 'suffice', 'purpose']",CONCLUSION
"['nothing', 'record', 'show', 'breach', 'material', 'condition']",PREMISE
"['view', 'due', 'apprehension', 'mind', 'proper', 'grant', 'protection']",CONCLUSION
"['following', 'order']",CONCLUSION
"['crime', 'registered', 'report']",PREMISE
"['accused', 'love', 'marriage']",PREMISE
"['however', 'marriage', 'came', 'know', 'criminal', 'minded']",PREMISE
['divorce'],CONCLUSION
"['period', 'friendship', 'accused']",PREMISE
"['accused', 'assured', 'marriage']",PREMISE
"['like', 'wife']",CONCLUSION
"['year', 'marriage', 'first', 'abortion', 'taken', 'place', 'due', 'insistence']",PREMISE
"['married', 'accused']",PREMISE
"['got', 'pregnant', 'accused', 'made', 'abort']",PREMISE
"['accused', 'used', 'ill', 'treat', 'threatening', 'beating']",PREMISE
"['thereafter', 'made', 'reside']",PREMISE
"['thereafter', 'came', 'know', 'accused', 'marriage', 'concealed', 'fact']",PREMISE
"['lodged', 'report', 'accused', 'present']",PREMISE
"['submit', 'role', 'crime']",PREMISE
"['mother', 'wife', 'accused', 'therefore', 'made', 'accused']",PREMISE
['role'],PREMISE
"['accused', 'already']",PREMISE
"['submit', 'ladies']",PREMISE
"['recovery', 'pending']",PREMISE
['may'],CONCLUSION
['learned'],PREMISE
[],PREMISE
"['main', 'accused', 'behind']",PREMISE
"['specific', 'role', 'present']",PREMISE
"['moreover', 'ladies', 'society']",PREMISE
"['immediate', 'recovery', 'pending', 'hence', 'immediate', 'custody', 'necessary']",PREMISE
"['prefer', 'pass', 'following', 'order']",CONCLUSION
"['say', 'given', 'respondent']",PREMISE
"['learned', 'advocate', 'applicant', 'accused', 'learned', 'respondent']",PREMISE
"['learned', 'advocate', 'applicant', 'per', 'applicant', 'husband', 'made', 'false', 'representation', 'finance', 'company', 'loan', 'price', 'machinery']",PREMISE
"['applicant', 'husband', 'forged', 'complainant', 'forged', 'show', 'price', 'concerned', 'company', 'loan', 'said', 'amount', 'use', 'default', 'payment']",PREMISE
